"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
310972,"Influenza - Avian","H5N1 HPAI",46.979,15.4556,"Graz Umgebung","Austria","Europe","Graz Umgebung, Austria, Europe","2022-01-03","2022-01-11","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310971,"Influenza - Avian","H5N1 HPAI",48.2692,16.3734,"Wien","Austria","Europe","Wien, Austria, Europe","2022-01-04","2022-01-11","2022-01-04","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310969,"Influenza - Avian","H5N1 HPAI",47.0734,16.0102,"Hartberg-F?rstenfeld","Austria","Europe","Hartberg-F?rstenfeld, Austria, Europe","2022-01-01","2022-01-11","2022-01-01","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314372,"Influenza - Avian","H5N1 HPAI",51.023508,3.695821,"Oostakker","Belgium","Europe","Oostakker, Belgium, Europe","2022-02-10","2022-02-23","2022-02-10","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314371,"Influenza - Avian","H5N1 HPAI",51.313825,5.08574,"Arendonk","Belgium","Europe","Arendonk, Belgium, Europe","2022-02-12","2022-02-23","2022-02-12","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
313407,"Influenza - Avian","H5N1 HPAI",51.365284,4.459847,"Kalmthout","Belgium","Europe","Kalmthout, Belgium, Europe","2022-02-05","2022-02-11","2022-02-05","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
313178,"Influenza - Avian","H5N1 HPAI",51.11199,3.70792,"Evergem","Belgium","Europe","Evergem, Belgium, Europe","2022-02-02","2022-02-10","2022-02-02","Wild,Great Cormorant (Phalacrocorax carbo)","OIE",,
313177,"Influenza - Avian","H5N1 HPAI",51.26908,4.19419,"Verrebroek","Belgium","Europe","Verrebroek, Belgium, Europe","2022-01-28","2022-02-10","2022-01-28","Wild,Buzzard","OIE",,
313176,"Influenza - Avian","H5N1 HPAI",50.8019,3.9473,"Geraardsbergen","Belgium","Europe","Geraardsbergen, Belgium, Europe","2022-02-01","2022-02-10","2022-02-01","Wild,Canada Goose:Branta canadensis(Anatidae)","OIE",,
313175,"Influenza - Avian","H5N1 HPAI",50.604793,5.544734,"seraing","Belgium","Europe","seraing, Belgium, Europe","2022-01-21","2022-02-10","2022-01-21","Wild,Great Cormorant (Phalacrocorax carbo)","OIE",,
312872,"Influenza - Avian","H5 HPAI",51.306088,5.007324,"Oud-Turnhout","Belgium","Europe","Oud-Turnhout, Belgium, Europe","2022-02-01","2022-02-08","2022-02-01","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
312871,"Influenza - Avian","H5 HPAI",50.922514,4.308253,"Wemmel","Belgium","Europe","Wemmel, Belgium, Europe","2022-01-05","2022-02-08","2022-01-05","Wild,Grey Heron:Ardea cinerea(Ardeidae)","OIE",,
312870,"Influenza - Avian","H5N1 HPAI",50.82357,4.66296,"Oud-Heverlee","Belgium","Europe","Oud-Heverlee, Belgium, Europe","2022-01-26","2022-02-08","2022-01-26","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
312869,"Influenza - Avian","H5N1 HPAI",51.30528,4.39872,"Stabroek","Belgium","Europe","Stabroek, Belgium, Europe","2022-01-30","2022-02-08","2022-01-30","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
312868,"Influenza - Avian","H5N1 HPAI",51.19639,5.02911,"Geel","Belgium","Europe","Geel, Belgium, Europe","2022-01-23","2022-02-08","2022-01-23","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
312867,"Influenza - Avian","H5N1 HPAI",51.19839,4.43707,"Berchem","Belgium","Europe","Berchem, Belgium, Europe","2022-01-21","2022-02-08","2022-01-21","Wild,Gull","OIE",,
312866,"Influenza - Avian","H5N1 HPAI",50.983757,4.410715,"Zemst","Belgium","Europe","Zemst, Belgium, Europe","2022-01-31","2022-02-08","2022-01-31","Wild,Buzzard","OIE",,
312865,"Influenza - Avian","H5N1 HPAI",51.26908,4.19419,"Verrebroek","Belgium","Europe","Verrebroek, Belgium, Europe","2022-01-28","2022-02-08","2022-01-28","Wild,Common Wood-Pigeon:Columba palumbus(Columbidae) / Wild,Buzzard","OIE",,
312864,"Influenza - Avian","H5N1 HPAI",51.09591,4.51999,"Duffel","Belgium","Europe","Duffel, Belgium, Europe","2022-01-30","2022-02-08","2022-01-30","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
312863,"Influenza - Avian","H5N1 HPAI",51.2299,5.098982,"Dessel","Belgium","Europe","Dessel, Belgium, Europe","2022-02-01","2022-02-08","2022-02-01","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
312801,"Influenza - Avian","H5N1 HPAI",51.33221,4.23838,"Doel","Belgium","Europe","Doel, Belgium, Europe","2022-01-25","2022-02-07","2022-01-25","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311932,"Influenza - Avian","H5N1 HPAI",51.00598,5.76562,"Dilsen-Stokkem","Belgium","Europe","Dilsen-Stokkem, Belgium, Europe","2022-01-13","2022-01-24","2022-01-13","Wild,Canada Goose:Branta canadensis(Anatidae)","OIE",,
311931,"Influenza - Avian","H5N1 HPAI",51.04729,3.74131,"Ghent","Belgium","Europe","Ghent, Belgium, Europe","2022-01-16","2022-01-24","2022-01-16","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
311930,"Influenza - Avian","H5N1 HPAI",50.96664,5.69628,"Maasmechelen","Belgium","Europe","Maasmechelen, Belgium, Europe","2022-01-15","2022-01-24","2022-01-15","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311807,"Influenza - Avian","H5N1 HPAI",51.34693,4.42598,"Kapellen","Belgium","Europe","Kapellen, Belgium, Europe","2022-01-06","2022-01-19","2022-01-06","Wild,Herring Gull:Larus argentatus(Laridae)","OIE",,
311806,"Influenza - Avian","H5N1 HPAI",50.94905,5.74216,"Maasmechelen","Belgium","Europe","Maasmechelen, Belgium, Europe","2022-01-09","2022-01-19","2022-01-09","Wild,Canada Goose:Branta canadensis(Anatidae)","OIE",,
310785,"Influenza - Avian","H5N1 HPAI",51.15169,2.75257,"Lombardsijde","Belgium","Europe","Lombardsijde, Belgium, Europe","2022-01-02","2022-01-10","2022-01-02","Wild,Common Kestrel:Falco tinnunculus(Falconidae)","OIE",,
310784,"Influenza - Avian","H5N1 HPAI",51.151,3.03043,"Ichtegem","Belgium","Europe","Ichtegem, Belgium, Europe","2022-01-01","2022-01-10","2022-01-01","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
310779,"Influenza - Avian","H5N1 HPAI",51.19645,5.58139,"Bocholt","Belgium","Europe","Bocholt, Belgium, Europe","2022-01-04","2022-01-10","2022-01-04","Domestic,Common pheasant (Phasianus colchicus)","OIE",,
310776,"Influenza - Avian","H5N1 HPAI",51.15312,2.79868,"Middelkerke","Belgium","Europe","Middelkerke, Belgium, Europe","2022-01-03","2022-01-10","2022-01-03","Wild,Buzzard","OIE",,
310775,"Influenza - Avian","H5N1 HPAI",51.151,3.03043,"Ichtegem","Belgium","Europe","Ichtegem, Belgium, Europe","2022-01-01","2022-01-10","2022-01-01","Wild,Black headed gull (Chroicocephalus ridibundus)","OIE",,
312205,"Influenza - Avian","HPAI",43.71264,27.53377,"Bulgaria","Bulgaria","Europe","Bulgaria, Bulgaria, Europe","2022-01-24","2022-01-27","2022-01-24","Domestic,Unspecified bird","OIE",,
312204,"Influenza - Avian","HPAI",41.8103,25.635,"Bulgaria","Bulgaria","Europe","Bulgaria, Bulgaria, Europe","2022-01-10","2022-01-27","2022-01-10","Domestic,Duck","OIE",,
312820,"Influenza - Avian","H5N1 HPAI",5.4939,10.3757,"Kongso, Bamougoum","Cameroon","Africa","Kongso, Bamougoum, Cameroon, Africa","2022-01-28","2022-02-05","2022-01-28","Domestic,Chicken","OIE",,
314341,"Influenza - Avian","H5N1 HPAI",55.3,11.3,"Kors?r","Denmark","Europe","Kors?r, Denmark, Europe","2022-02-12","2022-02-20","2022-02-12","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314340,"Influenza - Avian","H5N1 HPAI",55.5,10.63,"MIDSKOV","Denmark","Europe","MIDSKOV, Denmark, Europe","2022-01-26","2022-02-21","2022-01-26","Wild,Herring Gull:Larus argentatus(Laridae)","OIE",,
314319,"Influenza - Avian","H5N1 HPAI",56.6008,10.1598,"Gjerlev","Denmark","Europe","Gjerlev, Denmark, Europe","2022-01-31","2022-02-22","2022-01-31","Wild,Buzzard","OIE",,
314318,"Influenza - Avian","H5N1 HPAI",54.8536,10.4322,"Lille Rise","Denmark","Europe","Lille Rise, Denmark, Europe","2022-02-07","2022-02-22","2022-02-07","Wild,Buzzard","OIE",,
314317,"Influenza - Avian","H5N1 HPAI",56.0156,9.4064,"hampen","Denmark","Europe","hampen, Denmark, Europe","2022-02-02","2022-02-22","2022-02-02","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314316,"Influenza - Avian","H5N1 HPAI",55.4399,9.8268,"Ron?s","Denmark","Europe","Ron?s, Denmark, Europe","2022-02-13","2022-02-22","2022-02-13","Wild,Buzzard","OIE",,
314315,"Influenza - Avian","H5N1 HPAI",55.5388,8.3581,"Hjerting","Denmark","Europe","Hjerting, Denmark, Europe","2022-02-13","2022-02-22","2022-02-13","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314314,"Influenza - Avian","H5N1 HPAI",56.5725,9.5909,"H?rup","Denmark","Europe","H?rup, Denmark, Europe","2022-02-06","2022-02-22","2022-02-06","Wild,Buzzard","OIE",,
314313,"Influenza - Avian","H5N1 HPAI",55.7842,12.3172,"Kirke V?rl?se","Denmark","Europe","Kirke V?rl?se, Denmark, Europe","2022-01-26","2022-02-22","2022-01-26","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314312,"Influenza - Avian","H5N1 HPAI",55.3118,11.777,"Spragelse","Denmark","Europe","Spragelse, Denmark, Europe","2022-01-31","2022-02-22","2022-01-31","Wild,Buzzard","OIE",,
314311,"Influenza - Avian","H5N1 HPAI",56.026,10.2516,"Norsminde","Denmark","Europe","Norsminde, Denmark, Europe","2022-02-01","2022-02-22","2022-02-01","Wild,Buzzard","OIE",,
313408,"Influenza - Avian","H5N1 HPAI",55.5166,11.6902,"S?tofte","Denmark","Europe","S?tofte, Denmark, Europe","2022-02-10","2022-02-11","2022-02-10","Domestic,Chicken","OIE",,
312967,"Influenza - Avian","H5N1 HPAI",55.5278,11.3745,"Ruds Vedby","Denmark","Europe","Ruds Vedby, Denmark, Europe","2022-01-02","2022-02-09","2022-01-02","Domestic,Turkey","OIE",,
311725,"Influenza - Avian","H5N8 HPAI",55.9495,8.685,"Borris","Denmark","Europe","Borris, Denmark, Europe","2022-01-03","2022-01-21","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311131,"Influenza - Avian","H5N8 HPAI",56.4947,9.0676,"Stoholm","Denmark","Europe","Stoholm, Denmark, Europe","2022-01-06","2022-01-13","2022-01-06","Domestic,Chicken","OIE",,
310581,"Influenza - Avian","H5N1 HPAI",55.5278,11.3745,"Ruds Vedby","Denmark","Europe","Ruds Vedby, Denmark, Europe","2022-01-02","2022-01-05","2022-01-02","Domestic,Unspecified bird","OIE",,
312469,"Influenza - Avian","H5N1 HPAI",60.1795,24.9415,"Helsinki","Finland","Europe","Helsinki, Finland, Europe","2022-01-09","2022-02-02","2022-01-09","Wild,Mallard:Anas platyrhynchos(Anatidae)","OIE",,
311804,"Influenza - Avian","H5N1 HPAI",56.85929,24.283992,"Riga city","Latvia","Europe","Riga city, Latvia, Europe","2022-01-17","2022-01-19","2022-01-17","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311803,"Influenza - Avian","H5N1 HPAI",56.85858,24.284974,"Salaspils parish","Latvia","Europe","Salaspils parish, Latvia, Europe","2022-01-17","2022-01-19","2022-01-17","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314368,"Influenza - Avian","H5N1 HPAI",53.43,6.7,"Uithuizen (Gr)","Netherlands","Europe","Uithuizen (Gr), Netherlands, Europe","2022-02-20","2022-02-22","2022-02-20","Domestic,Unspecified bird","OIE",,
314260,"Influenza - Avian","H5N1 HPAI",51.8193,5.3574,"Heesselt","Netherlands","Europe","Heesselt, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314259,"Influenza - Avian","H5N1 HPAI",52.46,5.9,"Oosterwolde GLD","Netherlands","Europe","Oosterwolde GLD, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314257,"Influenza - Avian","H5N1 HPAI",51.8948,4.87,"Brandwijk","Netherlands","Europe","Brandwijk, Netherlands, Europe","2022-01-24","2022-02-18","2022-01-24","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314256,"Influenza - Avian","H5N1 HPAI",51.15,6.08,"Vlodrop","Netherlands","Europe","Vlodrop, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314255,"Influenza - Avian","H5N1 HPAI",52.31,6.61,"Hattem","Netherlands","Europe","Hattem, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314254,"Influenza - Avian","H5N1 HPAI",51.9558,5.75,"Heteren","Netherlands","Europe","Heteren, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314253,"Influenza - Avian","H5N1 HPAI",51.8364,4.3,"Spijkenisse","Netherlands","Europe","Spijkenisse, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314252,"Influenza - Avian","H5N1 HPAI",52.28,4.87,"Amstelveen","Netherlands","Europe","Amstelveen, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314251,"Influenza - Avian","H5N1 HPAI",52.3463,5.67,"Hierden","Netherlands","Europe","Hierden, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314250,"Influenza - Avian","H5N1 HPAI",52.07,4.61,"Hazerswoude dorp","Netherlands","Europe","Hazerswoude dorp, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314249,"Influenza - Avian","H5N1 HPAI",52.098,4.4381,"Leidschendam","Netherlands","Europe","Leidschendam, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Grey headed gull (Chroicocephalus cirrocephalus)","OIE",,
314248,"Influenza - Avian","H5N1 HPAI",52.1958,6.2043,"Gorssel","Netherlands","Europe","Gorssel, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314247,"Influenza - Avian","H5N1 HPAI",52.18,4.95,"Nieuwer ter Aa","Netherlands","Europe","Nieuwer ter Aa, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314246,"Influenza - Avian","H5N1 HPAI",51.7905,5.39,"Maren Kessel","Netherlands","Europe","Maren Kessel, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314245,"Influenza - Avian","H5N1 HPAI",52,5.54,"Rhenen","Netherlands","Europe","Rhenen, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314244,"Influenza - Avian","H5N1 HPAI",52.25,5.2,"Laren NH","Netherlands","Europe","Laren NH, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Greater White-fronted Goose (Anser albifrons)","OIE",,
314243,"Influenza - Avian","H5N1 HPAI",52.74,5.22,"Andijk","Netherlands","Europe","Andijk, Netherlands, Europe","2022-01-30","2022-02-18","2022-01-30","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314242,"Influenza - Avian","H5N1 HPAI",52.12,6.21,"Zutphen","Netherlands","Europe","Zutphen, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314241,"Influenza - Avian","H5N1 HPAI",52.02,5.67,"Ede","Netherlands","Europe","Ede, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314240,"Influenza - Avian","H5N1 HPAI",53.4027,6.075,"Moddergat","Netherlands","Europe","Moddergat, Netherlands, Europe","2022-01-31","2022-02-18","2022-01-31","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314239,"Influenza - Avian","H5N1 HPAI",52.86,4.87,"Wieringerwaard","Netherlands","Europe","Wieringerwaard, Netherlands, Europe","2022-01-30","2022-02-18","2022-01-30","Wild,Gull","OIE",,
314238,"Influenza - Avian","H5N1 HPAI",52.71,5.26,"Enkhuizen","Netherlands","Europe","Enkhuizen, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Buzzard","OIE",,
314237,"Influenza - Avian","H5N1 HPAI",51.9668,5.96,"Westervoort","Netherlands","Europe","Westervoort, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314236,"Influenza - Avian","H5N1 HPAI",51.5299,4.29,"Halsteren","Netherlands","Europe","Halsteren, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Red Knot","OIE",,
314235,"Influenza - Avian","H5N1 HPAI",52.2537,5.62,"Putten","Netherlands","Europe","Putten, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Gull","OIE",,
314234,"Influenza - Avian","H5N1 HPAI",51.94,4.4615,"Rotterdam","Netherlands","Europe","Rotterdam, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Buzzard","OIE",,
314233,"Influenza - Avian","H5N1 HPAI",51.91,4.06,"Maasvlakte","Netherlands","Europe","Maasvlakte, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Buzzard","OIE",,
314232,"Influenza - Avian","H5N1 HPAI",52.5,5.43,"Lelystad","Netherlands","Europe","Lelystad, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Great Cormorant (Phalacrocorax carbo)","OIE",,
314231,"Influenza - Avian","H5N1 HPAI",52.08,5.08,"Utrecht","Netherlands","Europe","Utrecht, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Eurasian Sparrowhawk:Accipiter nisus(Accipitridae)","OIE",,
314230,"Influenza - Avian","H5N1 HPAI",52.18,5.9866,"Apeldoorn","Netherlands","Europe","Apeldoorn, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Gull","OIE",,
314229,"Influenza - Avian","H5N1 HPAI",51.9628,4.31,"Schipluiden","Netherlands","Europe","Schipluiden, Netherlands, Europe","2022-02-16","2022-02-18","2022-02-16","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314228,"Influenza - Avian","H5N1 HPAI",51.8678,6.1214,"Lobith","Netherlands","Europe","Lobith, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314227,"Influenza - Avian","H5N1 HPAI",51.57,6.08,"Well","Netherlands","Europe","Well, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314226,"Influenza - Avian","H5N1 HPAI",52.23,6.05,"Teuge","Netherlands","Europe","Teuge, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Gull","OIE",,
314225,"Influenza - Avian","H5N1 HPAI",52.303,5.1521,"Naarden","Netherlands","Europe","Naarden, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314224,"Influenza - Avian","H5N1 HPAI",51.94,5.9692,"Westervoort","Netherlands","Europe","Westervoort, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314223,"Influenza - Avian","H5N1 HPAI",52.24,6,"Zutphen","Netherlands","Europe","Zutphen, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314222,"Influenza - Avian","H5N1 HPAI",52.23,5.12,"Naarden","Netherlands","Europe","Naarden, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Gull","OIE",,
314221,"Influenza - Avian","H5N1 HPAI",51.82,5.4,"Heerewaarden","Netherlands","Europe","Heerewaarden, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Buzzard","OIE",,
314220,"Influenza - Avian","H5N1 HPAI",51.54,4.73,"Effen","Netherlands","Europe","Effen, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Buzzard","OIE",,
314219,"Influenza - Avian","H5N1 HPAI",52.04,4.19,"Monster","Netherlands","Europe","Monster, Netherlands, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Buzzard","OIE",,
314218,"Influenza - Avian","H5N1 HPAI",52.18,6.11,"Voorst","Netherlands","Europe","Voorst, Netherlands, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
314217,"Influenza - Avian","H5N1 HPAI",51.84,4.7096,"Papendrecht","Netherlands","Europe","Papendrecht, Netherlands, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Great Crested Grebe:Podiceps cristatus(Podicipedidae)","OIE",,
314216,"Influenza - Avian","H5N1 HPAI",52.1879,5.67,"Stroe","Netherlands","Europe","Stroe, Netherlands, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314215,"Influenza - Avian","H5N1 HPAI",52.46,6.01,"Oldebroek","Netherlands","Europe","Oldebroek, Netherlands, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314214,"Influenza - Avian","H5N1 HPAI",51.85,5.01,"Arkel","Netherlands","Europe","Arkel, Netherlands, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Stork","OIE",,
314213,"Influenza - Avian","H5N1 HPAI",52.0824,5.23,"Zeist","Netherlands","Europe","Zeist, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314212,"Influenza - Avian","H5N1 HPAI",52.495,4.8,"Wormer","Netherlands","Europe","Wormer, Netherlands, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314211,"Influenza - Avian","H5N1 HPAI",53.25,6.07,"Kollumerzwaag","Netherlands","Europe","Kollumerzwaag, Netherlands, Europe","2022-02-07","2022-02-18","2022-02-07","Wild,Buzzard","OIE",,
314210,"Influenza - Avian","H5N1 HPAI",52.47,6.007,"Wezep","Netherlands","Europe","Wezep, Netherlands, Europe","2022-02-07","2022-02-18","2022-02-07","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
314209,"Influenza - Avian","H5N1 HPAI",52.39,6.05,"Heerde","Netherlands","Europe","Heerde, Netherlands, Europe","2022-02-07","2022-02-18","2022-02-07","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
